video_id;game;comment_id;author_display_name;text;published_at;like_count;text_clean;text_casefoldingText;text_slangwords;text_title;text_stemming;text_tokenizingText;text_stopword;text_akhir;sentiment;confidence
d1dH5_zHANY;I Am Fish;Ugx98MTm4gNoEx7olj94AaABAg;@bukansiapasiapa6992;Bang main gem baru pokemon unite;24/09/2021 09:21;0;Bang main gem baru pokemon unite;bang main gem baru pokemon unite;abang main permainan baru pokemon unite;abang main permainan baru pokemon unite;abang main main baru pokemon unite;['abang', 'main', 'main', 'baru', 'pokemon', 'unite'];['abang', 'main', 'main', 'pokemon', 'unite'];abang main main pokemon unite;neutral;998
d1dH5_zHANY;I Am Fish;UgwUln_BtI2AoWNMS0V4AaABAg;@yuugocorp;Otw 5jt gasss🔥🔥;24/09/2021 09:21;1;Otw jt gass 🔥🔥;otw jt gass 🔥🔥;on the way juta gas 🔥🔥;on the way juta gas 🔥🔥;on the way juta gas;['on', 'the', 'way', 'juta', 'gas'];['way', 'juta', 'gas'];way juta gas;positive;8099
d1dH5_zHANY;I Am Fish;UgxbZneYve2wfkYaqSx4AaABAg;@user-fn4dr9ih5e;Bg rahasia di ice crem 5 masih kurang bg coba liat cenel bg canzu;24/09/2021 09:20;0;Bg rahasia di ice crem masih kurang bg coba liat cenel bg canzu;bg rahasia di ice crem masih kurang bg coba liat cenel bg canzu;abang rahasia di ice crem masih kurang abang coba lihat cenel abang canzu;abang rahasia di ice crem masih kurang abang coba lihat cenel abang canzu;abang rahasia di ice crem masih kurang abang coba lihat cenel abang canzu;['abang', 'rahasia', 'di', 'ice', 'crem', 'masih', 'kurang', 'abang', 'coba', 'lihat', 'cenel', 'abang', 'canzu'];['abang', 'rahasia', 'ice', 'crem', 'kurang', 'abang', 'coba', 'lihat', 'cenel', 'abang', 'canzu'];abang rahasia ice crem kurang abang coba lihat cenel abang canzu;neutral;9973
d1dH5_zHANY;I Am Fish;UgxpR8VuyJWpqgmRGeF4AaABAg;@rubenajaaaah;NightD aja udh tamatin game ini padahal baru pertama kali akwokowkkw :v;24/09/2021 09:14;1;NightD aja udh tamatin game ini padahal baru pertama kali tertawa v;nightd aja udh tamatin game ini padahal baru pertama kali tertawa v;nightd saja sudah tamatin permainan ini padahal baru pertama kali tertawa v;nightd saja sudah tamatin permainan ini padahal baru pertama kali tertawa v;nightd saja sudah tamatin main ini padahal baru pertama kali tertawa v;['nightd', 'saja', 'sudah', 'tamatin', 'main', 'ini', 'padahal', 'baru', 'pertama', 'kali', 'tertawa', 'v'];['nightd', 'tamatin', 'main', 'kali', 'tertawa', 'v'];nightd tamatin main kali tertawa v;neutral;9882
d1dH5_zHANY;I Am Fish;UgxqD7o5MfzH1ZfMV-J4AaABAg;@kazukiiichannel;33:14 🤣;24/09/2021 08:36;0;🤣;🤣;🤣;🤣;;[];[];;positive;9974
d1dH5_zHANY;I Am Fish;UgyhSF307aYZN58vYKx4AaABAg;@fadil2413;Siapa yang nungguin bang brando live ikan;24/09/2021 08:28;0;Siapa yang nungguin bang brando live ikan;siapa yang nungguin bang brando live ikan;siapa yang nungguin abang windah live ikan;siapa yang nungguin abang windah live ikan;siapa yang nungguin abang windah live ikan;['siapa', 'yang', 'nungguin', 'abang', 'windah', 'live', 'ikan'];['nungguin', 'abang', 'windah', 'live', 'ikan'];nungguin abang windah live ikan;neutral;99
d1dH5_zHANY;I Am Fish;UgxvE77yAneH3U84pod4AaABAg;@gemingsetup6564;Sehat selalu bang jangan menyerah;24/09/2021 08:28;0;Sehat selalu bang jangan menyerah;sehat selalu bang jangan menyerah;sehat selalu abang jangan menyerah;sehat selalu abang jangan menyerah;sehat selalu abang jangan menyerah;['sehat', 'selalu', 'abang', 'jangan', 'menyerah'];['sehat', 'abang', 'jangan', 'menyerah'];sehat abang jangan menyerah;positive;9954
d1dH5_zHANY;I Am Fish;Ugx4fXi1vPAHhyEvT254AaABAg;@pasgaddamn;Bng Brando main game devil my cry;24/09/2021 08:19;0;Bng Brando main game devil my cry;bng brando main game devil my cry;abang windah main permainan devil my cry;abang windah main permainan devil my cry;abang windah main main devil my cry;['abang', 'windah', 'main', 'main', 'devil', 'my', 'cry'];['abang', 'windah', 'main', 'main', 'devil', 'cry'];abang windah main main devil cry;neutral;9968
d1dH5_zHANY;I Am Fish;UgzEy7S81jzjTWVIfkd4AaABAg;@ceclyyn;Bang besok aku vaksin,doakan aku suapaya tidak mati bang😭;24/09/2021 08:15;0;Bang besok aku vaksin doakan aku suapaya tidak mati bang 😭;bang besok aku vaksin doakan aku suapaya tidak mati bang 😭;abang besok aku vaksin doakan aku suapaya tidak mati abang 😭;abang besok aku vaksin doakan aku suapaya tidak mati abang 😭;abang besok aku vaksin doa aku suapaya tidak mati abang;['abang', 'besok', 'aku', 'vaksin', 'doa', 'aku', 'suapaya', 'tidak', 'mati', 'abang'];['abang', 'besok', 'vaksin', 'doa', 'suapaya', 'tidak', 'mati', 'abang'];abang besok vaksin doa suapaya tidak mati abang;neutral;6832
d1dH5_zHANY;I Am Fish;UgzwjDFC2Wu_zY0Jb6R4AaABAg;@milanurlitta4367;halo bg🖐️🖐️🖐️;24/09/2021 07:53;0;halo bg 🖐 🖐 🖐;halo bg 🖐 🖐 🖐;halo abang 🖐 🖐 🖐;halo abang 🖐 🖐 🖐;halo abang;['halo', 'abang'];['abang'];abang;neutral;9936
d1dH5_zHANY;I Am Fish;UgwdmLUQXvI3gPgWJgl4AaABAg;@adrianimuhammad19;Ikan ngen(todi)😂;24/09/2021 07:46;0;Ikan ngen todi 😂;ikan ngen todi 😂;ikan ngen todi 😂;ikan ngen todi 😂;ikan ngen todi;['ikan', 'ngen', 'todi'];['ikan', 'ngen', 'todi'];ikan ngen todi;neutral;9788
d1dH5_zHANY;I Am Fish;UgyuMpPycDvWHVwMcWh4AaABAg;@jellyfishy8924;Apaan dah, yang bilang ngeyel padahal bukan mereka yang jawab, udah ngaku2 ngatain ngeyel. sumpah, mana ngetiknya sok iye “NGEYEL?!” dih, mantap bang windah bisa sabar dengan fans2 lu yang membuat saya ikutan kesel 😩;24/09/2021 07:39;0;Apaan dah yang bilang ngeyel padahal bukan mereka yang jawab udah ngaku ngaku ngatain ngeyel sumpah mana ngetik nya sok iye NGEYEL ! dih mantap bang windah bisa sabar dengan fans fans lu yang membuat saya ikutan kesel 😩;apaan dah yang bilang ngeyel padahal bukan mereka yang jawab udah ngaku ngaku ngatain ngeyel sumpah mana ngetik nya sok iye ngeyel ! dih mantap bang windah bisa sabar dengan fans fans lu yang membuat saya ikutan kesel 😩;apaan deh yang bilang ngeyel padahal bukan mereka yang jawab sudah mengaku mengaku ngatain ngeyel sumpah mana ngetik nya sok iya ngeyel ! dih mantap abang windah bisa sabar dengan fans fans kamu yang membuat saya ikutan kesel 😩;apaan deh yang bilang ngeyel padahal bukan mereka yang jawab sudah mengaku mengaku ngatain ngeyel sumpah mana ngetik nya sok iya ngeyel ! dih mantap abang windah bisa sabar dengan fans fans kamu yang membuat saya ikutan kesel 😩;apa deh yang bilang ngeyel padahal bukan mereka yang jawab sudah aku aku ngatain ngeyel sumpah mana ngetik nya sok iya ngeyel dih mantap abang windah bisa sabar dengan fans fans kamu yang buat saya ikut kesel;['apa', 'deh', 'yang', 'bilang', 'ngeyel', 'padahal', 'bukan', 'mereka', 'yang', 'jawab', 'sudah', 'aku', 'aku', 'ngatain', 'ngeyel', 'sumpah', 'mana', 'ngetik', 'nya', 'sok', 'iya', 'ngeyel', 'dih', 'mantap', 'abang', 'windah', 'bisa', 'sabar', 'dengan', 'fans', 'fans', 'kamu', 'yang', 'buat', 'saya', 'ikut', 'kesel'];['deh', 'bilang', 'ngeyel', 'bukan', 'ngatain', 'ngeyel', 'sumpah', 'ngetik', 'sok', 'ngeyel', 'dih', 'mantap', 'abang', 'windah', 'sabar', 'fans', 'fans', 'kesel'];deh bilang ngeyel bukan ngatain ngeyel sumpah ngetik sok ngeyel dih mantap abang windah sabar fans fans kesel;positive;9915
d1dH5_zHANY;I Am Fish;UgwIuiYTheiz7prcF7N4AaABAg;@kucrit17ddb12;bg gta kapan;24/09/2021 07:38;0;bg gta kapan;bg gta kapan;abang gta kapan;abang gta kapan;abang gta kapan;['abang', 'gta', 'kapan'];['abang', 'gta'];abang gta;neutral;998
d1dH5_zHANY;I Am Fish;UgxfVHska66ajtxlVOh4AaABAg;@amosimmanuel6462;Lanjut bang botak ganteng;24/09/2021 07:25;1;Lanjut bang botak ganteng;lanjut bang botak ganteng;lanjut abang botak ganteng;lanjut abang botak ganteng;lanjut abang botak ganteng;['lanjut', 'abang', 'botak', 'ganteng'];['abang', 'botak', 'ganteng'];abang botak ganteng;neutral;8789
d1dH5_zHANY;I Am Fish;UgxXWadsSUnDiS6xf6p4AaABAg;@dutachandra762;Bang bocil Brando mana gw blom pernah bocil Brando bang;24/09/2021 07:10;1;Bang bocil Brando mana gw blom pernah bocil Brando bang;bang bocil brando mana gw blom pernah bocil brando bang;abang anak kecil windah mana aku blom pernah anak kecil windah abang;abang anak kecil windah mana aku blom pernah anak kecil windah abang;abang anak kecil windah mana aku blom pernah anak kecil windah abang;['abang', 'anak', 'kecil', 'windah', 'mana', 'aku', 'blom', 'pernah', 'anak', 'kecil', 'windah', 'abang'];['abang', 'anak', 'windah', 'blom', 'anak', 'windah', 'abang'];abang anak windah blom anak windah abang;neutral;9977
d1dH5_zHANY;I Am Fish;UgwXe5eh_sgs9kvPsbF4AaABAg;@JayCode9;Lanjut bang ke stage rahasia.😅😅;24/09/2021 06:13;1;Lanjut bang ke stage rahasia 😅😅;lanjut bang ke stage rahasia 😅😅;lanjut abang ke stage rahasia 😅😅;lanjut abang ke stage rahasia 😅😅;lanjut abang ke stage rahasia;['lanjut', 'abang', 'ke', 'stage', 'rahasia'];['abang', 'stage', 'rahasia'];abang stage rahasia;neutral;976
d1dH5_zHANY;I Am Fish;UgzrPBix-XB8Y38G6Sx4AaABAg;@adensatriawan;Pnya tangan bukannya digunain buat makan, malah utamain main game, malah minta di suapin, ntr klo beneran lumpuh tu tangan gimna bangg;24/09/2021 05:24;0;P nya tangan bukan nya digunain buat makan malah utamain main game malah minta di suapin ntr klo beneran lumpuh tu tangan gimna bangg;p nya tangan bukan nya digunain buat makan malah utamain main game malah minta di suapin ntr klo beneran lumpuh tu tangan gimna bangg;punya tangan bukan nya digunain buat makan malah utamain main permainan malah minta di suapin nanti kalau beneran lumpuh tu tangan bagaimana abang;punya tangan bukan nya digunain buat makan malah utamain main permainan malah minta di suapin nanti kalau beneran lumpuh tu tangan bagaimana abang;punya tangan bukan nya digunain buat makan malah utamain main main malah minta di suapin nanti kalau beneran lumpuh tu tangan bagaimana abang;['punya', 'tangan', 'bukan', 'nya', 'digunain', 'buat', 'makan', 'malah', 'utamain', 'main', 'main', 'malah', 'minta', 'di', 'suapin', 'nanti', 'kalau', 'beneran', 'lumpuh', 'tu', 'tangan', 'bagaimana', 'abang'];['tangan', 'bukan', 'digunain', 'makan', 'utamain', 'main', 'main', 'suapin', 'beneran', 'lumpuh', 'tu', 'tangan', 'abang'];tangan bukan digunain makan utamain main main suapin beneran lumpuh tu tangan abang;neutral;9842
d1dH5_zHANY;I Am Fish;UgwxKnHfYNEMTkFCvyl4AaABAg;@muslimgans5137;Aku senang game ini ga jadi tamat;24/09/2021 05:14;0;Aku senang game ini ga jadi tamat;aku senang game ini ga jadi tamat;aku senang permainan ini tidak jadi tamat;aku senang permainan ini tidak jadi tamat;aku senang main ini tidak jadi tamat;['aku', 'senang', 'main', 'ini', 'tidak', 'jadi', 'tamat'];['senang', 'main', 'tidak', 'tamat'];senang main tidak tamat;positive;9697
d1dH5_zHANY;I Am Fish;UgzeYdASjc3GUAkwxmh4AaABAg;@endahsri465;Tamatin uncharted bang;24/09/2021 05:10;0;Tamatin uncharted bang;tamatin uncharted bang;tamatin uncharted abang;tamatin uncharted abang;tamatin uncharted abang;['tamatin', 'uncharted', 'abang'];['tamatin', 'uncharted', 'abang'];tamatin uncharted abang;neutral;9885
d1dH5_zHANY;I Am Fish;Ugy3ZUgl_kw1wKfT51N4AaABAg;@shaykuramadhan164;bintang 1 bukan 4 wkwkwkwkwkwkwkkw;24/09/2021 04:22;0;bintang bukan tertawa;bintang bukan tertawa;bintang bukan tertawa;bintang bukan tertawa;bintang bukan tertawa;['bintang', 'bukan', 'tertawa'];['bintang', 'bukan', 'tertawa'];bintang bukan tertawa;neutral;9973
d1dH5_zHANY;I Am Fish;Ugz-FUdQ85NZoBUzwCx4AaABAg;@neocobra1377;Kalian setuju gak bang windah mabar ama pascol;24/09/2021 03:18;0;Kalian setuju gak bang windah mabar ama pascol;kalian setuju gak bang windah mabar ama pascol;kalian setuju tidak abang windah main bersama sama pascol;kalian setuju tidak abang windah main bersama sama pascol;kalian setuju tidak abang windah main sama sama pascol;['kalian', 'setuju', 'tidak', 'abang', 'windah', 'main', 'sama', 'sama', 'pascol'];['setuju', 'tidak', 'abang', 'windah', 'main', 'pascol'];setuju tidak abang windah main pascol;neutral;9761
d1dH5_zHANY;I Am Fish;UgyYkDEcpKwrxNpprKp4AaABAg;@rbbyyyyyy;Ikan game bocil seru juga;24/09/2021 02:53;1;Ikan game bocil seru juga;ikan game bocil seru juga;ikan permainan anak kecil seru juga;ikan permainan anak kecil seru juga;ikan main anak kecil seru juga;['ikan', 'main', 'anak', 'kecil', 'seru', 'juga'];['ikan', 'main', 'anak', 'seru'];ikan main anak seru;positive;7092
d1dH5_zHANY;I Am Fish;Ugyvqc-2qlJ2J59B2fB4AaABAg;@Gun0903;*hallo bang*;24/09/2021 01:05;1;hallo bang;hallo bang;hallo abang;hallo abang;hallo abang;['hallo', 'abang'];['hallo', 'abang'];hallo abang;neutral;9864
d1dH5_zHANY;I Am Fish;UgyM7xFiw9aM3OuwY094AaABAg;@yonathaneldhi7320;"Jaya esports or 4 brother
Skiny (Brando)""";24/09/2021 00:26;0;Jaya esports or brother Lelo Rizad Ludu Rio Todi Cendy Skiny Brando;jaya esports or brother lelo rizad ludu rio todi cendy skiny brando;jaya esports or brother lelo rizad ludu rio todi cendy skiny windah;jaya esports or Brother lelo rizad ludu rio todi cendy skiny windah;jaya esports or brother lelo rizad ludu rio todi cendy skiny windah;['jaya', 'esports', 'or', 'brother', 'lelo', 'rizad', 'ludu', 'rio', 'todi', 'cendy', 'skiny', 'windah'];['jaya', 'esports', 'brother', 'lelo', 'rizad', 'ludu', 'rio', 'todi', 'cendy', 'skiny', 'windah'];jaya esports brother lelo rizad ludu rio todi cendy skiny windah;neutral;9953
d1dH5_zHANY;I Am Fish;UgxWVlBdWVEppkjBzC94AaABAg;@nasrull5274;Bang tag ku 🥺;24/09/2021 00:26;0;Bang tag ku 🥺;bang tag ku 🥺;abang tag aku 🥺;abang tag aku 🥺;abang tag aku;['abang', 'tag', 'aku'];['abang', 'tag'];abang tag;neutral;998
d1dH5_zHANY;I Am Fish;UgzJY5JrdPqmzsltGoV4AaABAg;@salwa5056;TAMAT 😛 tapi sedih 😢😭😭;24/09/2021 00:15;0;TAMAT 😛 tapi sedih 😢😭😭;tamat 😛 tapi sedih 😢😭😭;tamat 😛 tapi sedih 😢😭😭;tamat 😛 tapi sedih 😢😭😭;tamat tapi sedih;['tamat', 'tapi', 'sedih'];['tamat', 'sedih'];tamat sedih;positive;9555
d1dH5_zHANY;I Am Fish;UgzdF70-IzSTE_W8DH54AaABAg;@muhammadathala156;bang kenapa ikan nya;23/09/2021 23:49;0;bang kenapa ikan nya;bang kenapa ikan nya;abang kenapa ikan nya;abang kenapa ikan nya;abang kenapa ikan nya;['abang', 'kenapa', 'ikan', 'nya'];['abang', 'ikan'];abang ikan;neutral;998
d1dH5_zHANY;I Am Fish;UgxTn22DpSeN7l_szQF4AaABAg;@Lia_dewi;Jangan hanya nonton aja adik², subscribe yuk bang windah;23/09/2021 23:42;0;Jangan ha nya nonton aja adik adik subscribe yuk bang windah;jangan ha nya nonton aja adik adik subscribe yuk bang windah;jangan hanya menonton saja adik adik subscribe yuk abang windah;jangan hanya menonton saja adik adik subscribe yuk abang windah;jangan hanya tonton saja adik adik subscribe yuk abang windah;['jangan', 'hanya', 'tonton', 'saja', 'adik', 'adik', 'subscribe', 'yuk', 'abang', 'windah'];['jangan', 'tonton', 'adik', 'adik', 'subscribe', 'yuk', 'abang', 'windah'];jangan tonton adik adik subscribe yuk abang windah;neutral;9398
d1dH5_zHANY;I Am Fish;Ugw_7Reo5Ok8S_nrjN94AaABAg;@Kenzaruu9;1:03:46 Ikan shaming;23/09/2021 23:28;1;Ikan shaming;ikan shaming;ikan shaming;ikan shaming;ikan shaming;['ikan', 'shaming'];['ikan', 'shaming'];ikan shaming;neutral;9948
d1dH5_zHANY;I Am Fish;Ugzy4qEswRfeAgMXAZl4AaABAg;@Kenzaruu9;1:02:46 😂😂😂😂😂;23/09/2021 23:26;1;😂😂;😂😂;😂😂;😂😂;;[];[];;positive;9151
d1dH5_zHANY;I Am Fish;UgwrJkMk7qctodNTbxl4AaABAg;@Kenzaruu9;59:40 🙂;23/09/2021 23:22;1;🙂;🙂;🙂;🙂;;[];[];;positive;9964
d1dH5_zHANY;I Am Fish;Ugzsd_qrw3_d5efAhvh4AaABAg;@yamaza7370;Di tunggu stage rahasianya bang;23/09/2021 23:09;1;Di tunggu stage rahasia nya bang;di tunggu stage rahasia nya bang;di tunggu stage rahasia nya abang;di tunggu stage rahasia nya abang;di tunggu stage rahasia nya abang;['di', 'tunggu', 'stage', 'rahasia', 'nya', 'abang'];['tunggu', 'stage', 'rahasia', 'abang'];tunggu stage rahasia abang;positive;9886
d1dH5_zHANY;I Am Fish;UgxDJNA4WgRmNd9R9Yl4AaABAg;@Doryeski;Game ga msuk akal;23/09/2021 22:51;0;Game ga msuk akal;game ga msuk akal;permainan tidak msuk akal;permainan tidak msuk akal;main tidak msuk akal;['main', 'tidak', 'msuk', 'akal'];['main', 'tidak', 'msuk', 'akal'];main tidak msuk akal;negative;9027
d1dH5_zHANY;I Am Fish;Ugwaz8u_tYu1VcFHZxN4AaABAg;@ke_ro;halo;23/09/2021 22:41;0;halo;halo;halo;halo;halo;['halo'];[];;neutral;9971
d1dH5_zHANY;I Am Fish;UgzsKYoUnGBHSTrb3Y54AaABAg;@Rendy22;bang tadi aku liat kamu sama dilan pros gelut;23/09/2021 22:40;0;bang tadi aku liat kamu sama dilan pros gelut;bang tadi aku liat kamu sama dilan pros gelut;abang tadi aku lihat kamu sama dilan pros gelut;abang tadi aku lihat kamu sama dilan pros gelut;abang tadi aku lihat kamu sama dil pros gelut;['abang', 'tadi', 'aku', 'lihat', 'kamu', 'sama', 'dil', 'pros', 'gelut'];['abang', 'lihat', 'dil', 'pros', 'gelut'];abang lihat dil pros gelut;neutral;9976
d1dH5_zHANY;I Am Fish;UgxXmqzgexGMkqrCxAF4AaABAg;@ytkudanzz4342;Makasih bang brando sudah menemani setiap malam ku:);23/09/2021 22:34;1;Makasih bang brando sudah menemani setiap malam ku;makasih bang brando sudah menemani setiap malam ku;terima kasih abang windah sudah menemani setiap malam aku;terima kasih abang windah sudah menemani setiap malam aku;terima kasih abang windah sudah tani tiap malam aku;['terima', 'kasih', 'abang', 'windah', 'sudah', 'tani', 'tiap', 'malam', 'aku'];['terima', 'kasih', 'abang', 'windah', 'tani', 'malam'];terima kasih abang windah tani malam;positive;9952
d1dH5_zHANY;I Am Fish;Ugwz9hAXCorydT5gC1J4AaABAg;@Fianz_YT;Telat 1 hari sorry bang;23/09/2021 22:33;1;Telat hari sorry bang;telat hari sorry bang;terlambat hari maaf abang;terlambat hari maaf abang;lambat hari maaf abang;['lambat', 'hari', 'maaf', 'abang'];['lambat', 'maaf', 'abang'];lambat maaf abang;neutral;9935
d1dH5_zHANY;I Am Fish;UgwWzIx3W02hQhq5TJV4AaABAg;@ejenzassxfry4779;Semangat bang ayo pasti bisa 6 jt subscriber di tahun ini sehat selalu bang semangat✊;23/09/2021 22:27;1;Semangat bang ayo pasti bisa jt subscriber di tahun ini sehat selalu bang semangat ✊;semangat bang ayo pasti bisa jt subscriber di tahun ini sehat selalu bang semangat ✊;semangat abang ayo pasti bisa juta subscriber di tahun ini sehat selalu abang semangat ✊;semangat abang ayo pasti bisa juta subscriber di tahun ini sehat selalu abang semangat ✊;semangat abang ayo pasti bisa juta subscriber di tahun ini sehat selalu abang semangat;['semangat', 'abang', 'ayo', 'pasti', 'bisa', 'juta', 'subscriber', 'di', 'tahun', 'ini', 'sehat', 'selalu', 'abang', 'semangat'];['semangat', 'abang', 'ayo', 'juta', 'subscriber', 'sehat', 'abang', 'semangat'];semangat abang ayo juta subscriber sehat abang semangat;positive;9977
d1dH5_zHANY;I Am Fish;Ugy5LaGjDycW_qGWaDV4AaABAg;@gggame5830;Gg bang next main beach buggy bang;23/09/2021 22:15;0;Gg bang next main beach buggy bang;gg bang next main beach buggy bang;hebat abang selanjut nya main beach buggy abang;hebat abang selanjut nya main beach buggy abang;hebat abang lanjut nya main beach buggy abang;['hebat', 'abang', 'lanjut', 'nya', 'main', 'beach', 'buggy', 'abang'];['hebat', 'abang', 'main', 'beach', 'buggy', 'abang'];hebat abang main beach buggy abang;positive;9919
d1dH5_zHANY;I Am Fish;UgyRahnvaQ_dQ4Dq4xB4AaABAg;@pandabear275;GG gaming;23/09/2021 22:14;0;GG gaming;gg gaming;hebat gaming;hebat gaming;hebat gaming;['hebat', 'gaming'];['hebat', 'gaming'];hebat gaming;positive;9973
d1dH5_zHANY;I Am Fish;UgzxW61SNEVNbg2ubzZ4AaABAg;@barmybacon;game nya sama kaya night;23/09/2021 22:03;0;game nya sama kaya night;game nya sama kaya night;permainan nya sama kaya night;permainan nya sama kaya night;main nya sama kaya night;['main', 'nya', 'sama', 'kaya', 'night'];['main', 'kaya', 'night'];main kaya night;neutral;9839
d1dH5_zHANY;I Am Fish;Ugx9Z568a4IDMhKxVRp4AaABAg;@arifburhanudinarifburhanud6976;saya;23/09/2021 21:58;0;saya;saya;saya;saya;saya;['saya'];[];;neutral;9955
d1dH5_zHANY;I Am Fish;UgyhqZ9xNaZtkCQox5B4AaABAg;@flavius3523;lelo gak ada skil;23/09/2021 21:45;0;lelo gak ada skil;lelo gak ada skil;lelo tidak ada skil;lelo tidak ada skil;lelo tidak ada skil;['lelo', 'tidak', 'ada', 'skil'];['lelo', 'tidak', 'skil'];lelo tidak skil;neutral;9966
d1dH5_zHANY;I Am Fish;Ugx4ZhHZaOvoroo5tzB4AaABAg;@arikhoiriyan5944;Bang main game city island 2 bang plis;23/09/2021 21:44;0;Bang main game city island bang plis;bang main game city island bang plis;abang main permainan city island abang kumohon;abang main permainan city island abang kumohon;abang main main city island abang mohon;['abang', 'main', 'main', 'city', 'island', 'abang', 'mohon'];['abang', 'main', 'main', 'city', 'island', 'abang', 'mohon'];abang main main city island abang mohon;neutral;9977
d1dH5_zHANY;I Am Fish;UgzT9cJ2ldl9r6Ga5Tt4AaABAg;@Abubakar-vj8my;"Request game gacha bang onr piece  burning will seru bang alur story sama kayak real on piece
RPG OPEN WORLD""";23/09/2021 21:41;0;Request game gacha bang onr piece burning will seru bang alur story sama kayak real on piece RPG OPEN WORLD;request game gacha bang onr piece burning will seru bang alur story sama kayak real on piece rpg open world;request permainan gacha abang onr piece burning will seru abang alur story sama seperti real on piece rpg buka world;request permainan gacha abang onr piece burning will seru abang alur story sama seperti real on piece rpg buka World;request main gacha abang onr piece burning will seru abang alur story sama seperti real on piece rpg buka world;['request', 'main', 'gacha', 'abang', 'onr', 'piece', 'burning', 'will', 'seru', 'abang', 'alur', 'story', 'sama', 'seperti', 'real', 'on', 'piece', 'rpg', 'buka', 'world'];['request', 'main', 'gacha', 'abang', 'onr', 'piece', 'burning', 'seru', 'abang', 'alur', 'story', 'real', 'piece', 'rpg', 'buka', 'world'];request main gacha abang onr piece burning seru abang alur story real piece rpg buka world;neutral;9965
